time,precipitation,radiation,modeled_sm,modeled_ro,modeled_et,gw_storage,baseflow,fast_runoff,observed_sm,observed_ro,observed_et
2014-05-23,0.2835277,3.191278318584071,208.58881026032512,0.03404526327314611,1.0903726170200507,0.4394201333883855,0.021971006669419275,0.012074256603726838,177.36589999999998,0.000914025456,1.815468600365968
2014-05-24,0.073859535,6.3365597345132745,207.7649889039728,0.02422716157772235,2.147702760003048,0.42262380812056344,0.021131190406028174,0.003095971171694176,177.16794,0.0,1.807913078671008
2014-05-25,0.092870794,6.390993584070797,205.68689981304678,0.023880413101445522,2.1487708109281294,0.4028194625024042,0.020140973125120212,0.003739439976325309,171.24577,0.000647561664,1.8003575569760482
2014-05-26,0.0,6.5131743362831855,203.6258718533567,0.019214055325499746,2.1711532418166217,0.38428110650999486,0.019214055325499746,0.0,167.70613,0.0,1.7435342337177917
2014-05-27,0.016267462,5.55319203539823,201.45471861154007,0.01885609317310598,1.8377322979413253,0.3650670511844951,0.018253352559224757,0.0006027406138812201,164.09125999999998,0.00041260209600000003,1.6867109104595353
2014-05-28,3.5142446,3.397529646017699,199.63242387299707,0.14291529993372312,1.1342257494801018,0.34707201603121945,0.017353600801560974,0.12556169913216214,175.61987000000002,0.0122319252,1.629887587201279
2014-05-29,0.0,5.560622123893805,201.8251878925769,0.01917652860002926,1.8427718886232543,0.38353057200058516,0.01917652860002926,0.0,184.07218,0.0,1.5730642639430223
2014-05-30,0.001206435,6.152774778761063,199.98241600395366,0.018261110397252547,2.0225079479466794,0.3643540434005559,0.018217702170027796,4.3408227224749475e-05,182.34733,0.0,1.5162409406847657
2014-05-31,0.33529815,5.774582743362832,197.96105498643703,0.028891547864534503,1.8861555383782305,0.34615494475648156,0.017307747237824078,0.011583800626710427,175.45503000000002,0.000177642528,1.459417617426509
2014-06-01,0.21359886,5.908181415929204,196.39417323689054,0.023839072358846955,1.9163208605099173,0.3338116835015334,0.01669058417507667,0.007148488183770284,173.42543999999998,1.66533456e-13,1.4025942941682528
2014-06-02,1.6653345e-13,6.755869026548673,194.6815953136701,0.01600923685598044,2.1717001803725537,0.32018473711950113,0.016009236855975058,5.381482635393565e-15,171.30508,1.66533456e-13,1.3457709709099965
2014-06-03,1.6653345e-13,6.361146460176991,192.5098951332977,0.015208775013181566,2.0275654008497215,0.3041755002635284,0.01520877501317642,5.145346036529926e-15,168.26984000000002,1.66533456e-13,1.3376433105595344
2014-06-04,1.6653345e-13,6.632432743362832,190.48232973244814,0.014448336262522643,2.0954124734508457,0.2889667252503542,0.014448336262517712,4.931978040867406e-15,165.11853000000002,1.66533456e-13,1.3295156502090724
2014-06-05,0.0255121,5.7878513274336285,188.38691725899744,0.014448772544155115,1.814661660702425,0.2745183889878386,0.01372591944939193,0.0007228530947631861,163.24148,1.66533456e-13,1.3213879898586103
2014-06-06,0.0028042486,6.1355207964601775,186.59677430185818,0.013131590727437071,1.9079391057239503,0.2611022637219166,0.01305511318609583,7.647754134124132e-05,162.50315,1.66533456e-13,1.3132603295081484
2014-06-07,1.6653345e-13,6.428951327433628,184.69153465322478,0.01240399633125271,1.9820060094311176,0.248079926624967,0.01240399633124835,4.359034613380598e-15,161.17811,1.66533456e-13,1.3051326691576863
2014-06-08,1.6653345e-13,6.518957079646018,182.70952864379382,0.011783796514690201,1.9922046739489543,0.2356759302937205,0.011783796514686026,4.1749102770934465e-15,159.95708,1.66533456e-13,1.2970050088072245
2014-06-09,1.6653345e-13,6.468065044247788,180.717323969845,0.011194606688955808,1.9594870952547585,0.22389213377903625,0.011194606688951813,3.995779419272557e-15,155.72464,1.66533456e-13,1.2888773484567624
2014-06-10,0.9199274,5.379875663716814,178.75783687459042,0.03176562069895071,1.6244515087981284,0.21269752709008616,0.01063487635450431,0.0211307443444464,156.4217,0.0024577176,1.2807496881063005
2014-06-11,1.5135657,4.871762389380531,178.0236219347075,0.04475487742604158,1.4709834697815047,0.21111868402605888,0.010555934201302944,0.03419894322473864,162.68441,0.0060479366399999995,1.2951843770204392
2014-06-12,1.6653345e-13,6.384807079646018,178.0173554107225,0.010760971988914531,1.9112748091774443,0.21521943977821537,0.010760971988910769,3.762285402172813e-15,164.32469,1.66533456e-13,1.3096190659345777
2014-06-13,0.0026611648,5.869673451327434,176.10608060154522,0.010280503176596503,1.7431615724297722,0.2044584677893062,0.01022292338946531,5.757978713119251e-05,160.5504,1.66533456e-13,1.3240537548487163
2014-06-14,0.11284592,5.793286725663718,174.3655011890839,0.012059556627073486,1.7078470388566085,0.19426022145146854,0.009713011072573427,0.00234654555450006,156.59598,1.66533456e-13,1.338488443762855
2014-06-15,1.6653345e-13,6.3463274336283195,172.7672707673547,0.009277643637973095,1.8548011216737155,0.18555287275939514,0.009277643637969757,3.3377072984449335e-15,153.58827,1.66533456e-13,1.352923132676994
2014-06-16,0.06174426,5.888683628318584,170.91246964568114,0.009998963705690799,1.7077593965828086,0.17627522912142682,0.008813761456071342,0.0011852022496194575,150.98701,1.66533456e-13,1.3673578215911324
2014-06-17,0.17888679,5.183203539823009,169.26482665259388,0.01170175547813778,1.4937799431108847,0.16796941148662095,0.008398470574331048,0.0033032849038067322,149.78604,1.66533456e-13,1.3817925105052709
2014-06-18,0.06611423,5.516481415929204,167.94536166388897,0.009232558196947065,1.578356966437806,0.16098663444249278,0.00804933172212464,0.001183226474822425,149.10099,0.00047825601600000003,1.3962271994194098
2014-06-19,0.11662147,6.228532300884956,166.43148955072928,0.009685116236346495,1.7679062070731595,0.15344439978100632,0.0076722199890503166,0.0020128962472961793,151.51423,0.00082363728,1.3743610113067963
2014-06-20,0.9433302,5.273427433628319,164.77744356053586,0.022976025334555204,1.4926453025544595,0.14663484961222578,0.007331742480611289,0.015644282853943915,153.22522999999998,0.001059466704,1.3524948231941831
2014-06-21,1.6653345e-13,6.678618362831859,164.20608945642854,0.007300389989167961,1.8731320270466312,0.14600779978330475,0.007300389989165238,2.7237007593030346e-15,153.7155,1.66533456e-13,1.3306286350815697
2014-06-22,1.6653345e-13,6.220717699115045,162.33295742938208,0.006935370489709635,1.7298145241522704,0.13870740979414067,0.006935370489707034,2.6015319322394183e-15,151.22387,1.66533456e-13,1.308762446968956
2014-06-23,1.367081,6.332919469026549,160.60314290522996,0.027048868429936777,1.7573217388476101,0.13177203930443476,0.006588601965221739,0.02046026646471504,153.90277,0.0015012055200000001,1.2868962588563428
2014-06-24,6.3815026,4.814086725663716,160.1839783575209,0.10121247404111475,1.368296210102964,0.13395212296694806,0.006697606148347403,0.09451486789276735,168.57871,0.015599862239999998,1.2650300707437294
2014-06-25,0.24956945,3.907365707964602,165.04577122396233,0.012553954655804594,1.1058615605318045,0.1677608887726438,0.00838804443863219,0.004165910217172404,182.5606,1.66533456e-13,1.2431638826311162
2014-06-26,0.3693916,6.289037610619469,164.18365215994638,0.014096112389758607,1.7677181000892688,0.1611582344270855,0.008057911721354274,0.006038200668404332,183.0327,1.66533456e-13,1.221297694518503
2014-06-27,1.6653345e-13,6.721595132743363,162.77699527478057,0.00778440614961214,1.8719086255514064,0.1556881229921902,0.00778440614960951,2.630113362219111e-15,179.92522,1.66533456e-13,1.2162596382925996
2014-06-28,1.6653345e-13,6.5980884955752215,160.90508664922933,0.007395185842131603,1.8208583624449428,0.14790371684258183,0.007395185842129092,2.5112008625116035e-15,174.47245,1.66533456e-13,1.2112215820666963
2014-06-29,1.6653345e-13,6.266561061946903,159.08422828678457,0.007025426550025091,1.7144399198474283,0.14050853100045382,0.007025426550022692,2.3994453333540958e-15,169.27882,1.66533456e-13,1.2061835258407931
2014-06-30,1.6653345e-13,6.112122123893805,157.3697883669373,0.006674155222523906,1.6580772827252173,0.13348310445043216,0.006674155222521608,2.297670777332129e-15,163.85549999999998,1.66533456e-13,1.2011454696148898
2014-07-01,0.7804628,6.206612831858407,155.71171108421225,0.016661837605362162,1.6758255396155701,0.12680894922791153,0.006340447461395577,0.010321390143966587,163.69954,0.00188598432,1.1961074133889864
2014-07-02,0.020597963,5.441378318584071,154.80194809507552,0.006510689134598014,1.4582845575980827,0.12489195468535878,0.006244597734267939,0.0002660914003300754,161.28263,1.66533456e-13,1.191069357163083
2014-07-03,1.8646084,5.255553982300885,153.36389549499282,0.029143041326561186,1.4115563627928254,0.11876139612266087,0.005938069806133044,0.023204971520428143,164.77902,0.0068310948,1.1860313009371801
2014-07-04,0.0,6.298938053097346,153.78343483530548,0.006138415705549852,1.677031957464879,0.12276831411099703,0.006138415705549852,0.0,166.08243000000002,1.66533456e-13,1.1809932447112768
2014-07-05,0.0,6.28829889380531,152.1064028778406,0.00583149492027236,1.6595701865282715,0.11662989840544719,0.00583149492027236,0.0,162.39548000000002,1.66533456e-13,1.160709269806347
2014-07-06,0.018988231,5.59465575221239,150.44683269131232,0.005758755576349764,1.4651373630844404,0.11079840348517482,0.005539920174258741,0.00021883540209102244,159.60753,1.66533456e-13,1.1404252949014173
2014-07-07,0.085071415,6.352367699115044,149.0003829598645,0.006210879262966684,1.6495703770921104,0.10535226991181224,0.005267613495590612,0.0009432657673760723,158.20031,1.66533456e-13,1.1201413199964878
2014-07-08,0.0,6.123234734513274,147.4345931177082,0.005024445658683426,1.576453936196383,0.10048891317366851,0.005024445658683426,0.0,156.25557,1.66533456e-13,1.099857345091558
2014-07-09,0.0,6.105028761061947,145.85813918151183,0.004773223375749255,1.5583183436989618,0.09546446751498508,0.004773223375749255,0.0,153.50452,1.66533456e-13,1.0795733701866284
2014-07-10,0.0,6.011355752212389,144.29982083781286,0.004534562206961791,1.5214514358670583,0.09069124413923582,0.004534562206961791,0.0,150.12476,1.66533456e-13,1.059289395281699
2014-07-11,0.0,5.773389823008849,142.7783694019458,0.004307834096613702,1.4493437975944505,0.08615668193227403,0.004307834096613702,0.0,146.63576,1.66533456e-13,1.0390054203767691
2014-07-12,0.0,5.770179203539823,141.32902560435136,0.004092442391783017,1.4367451968554266,0.08184884783566033,0.004092442391783017,0.0,143.7902,1.66533456e-13,1.0187214454718396
2014-07-13,0.0,5.736317699115045,139.89228040749592,0.0038878202721938666,1.4167300356440111,0.07775640544387732,0.0038878202721938666,0.0,141.0214,1.66533456e-13,1.0133729044315034
2014-07-14,0.0,5.6237530973451335,138.4755503718519,0.003693429258584173,1.37786177203436,0.07386858517168346,0.003693429258584173,0.0,139.03578,1.66533456e-13,1.008024363391167
