whc,exp_runoff,exp_et,beta,delta,sum_correlation,n_variables,sm_corr,sm_rmse,sm_nse,sm_bias,ro_corr,ro_rmse,ro_nse,ro_bias,et_corr,et_rmse,et_nse,et_bias
420.0,2.0,0.8,0.4,0.4,2.389655636729627,3,0.8252453412570678,24.01986179251195,0.6805025859363785,0.500915554793633,0.6778976857549849,1.9596442151692672,-2.0279508506178723,1.3863084159579921,0.8865126097175743,0.6121629037807681,0.5900684517376991,-0.4180662787850381
420.0,2.0,0.8,0.4,0.8,2.3129840575845253,3,0.8252453412570678,24.01986179251195,0.6805025859363785,0.500915554793633,0.6012261066098832,3.1206806787476062,-6.678794161496393,1.3833307151282397,0.8865126097175743,0.6121629037807681,0.5900684517376991,-0.4180662787850381
420.0,2.0,0.8,0.6,0.2,2.421828772202116,3,0.8218008412996387,37.759109495851696,0.21046783804630131,-25.865836155296677,0.7249041389511613,1.3702706880692126,-0.4804955187968807,1.049906706381883,0.8751237919513157,0.5279052178327387,0.6951478690023869,-0.09080572553461755
420.0,2.0,0.8,0.6,0.4,2.4062968857177935,3,0.8218008412996387,37.759109495851696,0.21046783804630131,-25.865836155296677,0.7093722524668391,1.5993128246279478,-1.016792424715042,1.0487221501307646,0.8751237919513157,0.5279052178327387,0.6951478690023869,-0.09080572553461755
420.0,2.0,0.8,0.6,0.8,2.3209163374877786,3,0.8218008412996387,37.759109495851696,0.21046783804630131,-25.865836155296677,0.6239917042368245,2.64171147237005,-4.502564301545587,1.046353037628528,0.8751237919513157,0.5279052178327387,0.6951478690023869,-0.09080572553461755
420.0,2.0,0.8,0.8,0.2,2.4186954400516996,3,0.8187946010455588,60.572515412906625,-1.0317840995341445,-49.56040151990625,0.7387381992568703,1.1392753824145971,-0.023415023962819914,0.7739598027645311,0.8611626397492702,0.7127197268517707,0.4443326426014328,0.17820342825753532
420.0,2.0,0.8,0.8,0.4,2.4066363722480846,3,0.8187946010455588,60.572515412906625,-1.0317840995341445,-49.56040151990625,0.7266791314532554,1.3368391802900101,-0.4091352942753519,0.7730279854946001,0.8611626397492702,0.7127197268517707,0.4443326426014328,0.17820342825753532
420.0,2.0,0.8,0.8,0.8,2.317855841458353,3,0.8187946010455588,60.572515412906625,-1.0317840995341445,-49.56040151990625,0.6378986006635241,2.283973534275286,-3.1131684527684227,0.7711643509547379,0.8611626397492702,0.7127197268517707,0.4443326426014328,0.17820342825753532
420.0,4.0,0.2,0.4,0.2,2.476753663088525,3,0.8692310051634373,30.07004523509033,0.4992805034475353,20.49894328862389,0.7079212885948101,1.5950828597669227,-1.0061382495698927,1.241019399276762,0.8996013693302773,0.5114913494666204,0.7138103573851897,-0.2921011993621251
420.0,4.0,0.2,0.4,0.4,2.470475054052799,3,0.8692310051634373,30.07004523509033,0.4992805034475353,20.49894328862389,0.7016426795590844,1.8558443992306215,-1.715673053440001,1.239454263019289,0.8996013693302773,0.5114913494666204,0.7138103573851897,-0.2921011993621251
420.0,4.0,0.2,0.4,0.8,2.3910895164652457,3,0.8692310051634373,30.07004523509033,0.4992805034475353,20.49894328862389,0.6222571419715308,2.988943069148771,-6.044167071969518,1.2363239905043435,0.8996013693302773,0.5114913494666204,0.7138103573851897,-0.2921011993621251
420.0,4.0,0.2,0.6,0.2,2.4748941275302982,3,0.8543884180916335,26.503833476771803,0.6110052612046692,-6.147563323573348,0.7230660333345725,1.2338275928562081,-0.2003373464897551,0.7688393378376228,0.897439676104092,0.6514400575541246,0.5357774356194593,0.17053661241668336
420.0,4.0,0.2,0.6,0.4,2.475265079706499,3,0.8543884180916335,26.503833476771803,0.6110052612046692,-6.147563323573348,0.7234369855107733,1.4549517909168548,-0.6691354026416327,0.7678349480110024,0.897439676104092,0.6514400575541246,0.5357774356194593,0.17053661241668336
420.0,4.0,0.2,0.6,0.8,2.39330489091823,3,0.8543884180916335,26.503833476771803,0.6110052612046692,-6.147563323573348,0.6414767967225043,2.450189272979184,-3.7336226046322922,0.7658261683577616,0.897439676104092,0.6514400575541246,0.5357774356194593,0.17053661241668336
420.0,4.0,0.2,0.8,0.2,2.4359835536722945,3,0.8272417721821075,58.99351495783988,-0.927235936849534,-39.307673206223846,0.714885498040928,1.0050805183892724,0.20348112442862876,0.33959377949591996,0.8938562834492588,1.1292601558823694,-0.3949715039364383,0.5973564325973673
420.0,4.0,0.2,0.8,0.4,2.4383624395063173,3,0.8272417721821075,58.99351495783988,-0.927235936849534,-39.307673206223846,0.7172643838749512,1.1887652970395959,-0.1142601498783864,0.3393766569035518,0.8938562834492588,1.1292601558823694,-0.3949715039364383,0.5973564325973673
420.0,4.0,0.2,0.8,0.8,2.3573004464683636,3,0.8272417721821075,58.99351495783988,-0.927235936849534,-39.307673206223846,0.6362023908369971,2.0466930203147604,-2.302933112234238,0.33894241171881545,0.8938562834492588,1.1292601558823694,-0.3949715039364383,0.5973564325973673
420.0,4.0,0.5,0.4,0.2,2.4685444083739934,3,0.8693071622764275,31.923001821865753,0.4356691601966346,22.56962218129011,0.7032773562421083,1.6331145930214719,-1.1029438695473552,1.2833146766267176,0.8959598898554576,0.5397107330728674,0.681360629306967,-0.3330537498093123
420.0,4.0,0.5,0.4,0.4,2.4619673668409803,3,0.8693071622764275,31.923001821865753,0.4356691601966346,22.56962218129011,0.696700314709095,1.8976277909550499,-1.839333626515515,1.281701143514998,0.8959598898554576,0.5397107330728674,0.681360629306967,-0.3330537498093123
420.0,4.0,0.5,0.4,0.8,2.3836067462066546,3,0.8693071622764275,31.923001821865753,0.4356691601966346,22.56962218129011,0.6183396940747694,3.04294394364323,-6.300998610028392,1.2784740772915588,0.8959598898554576,0.5397107330728674,0.681360629306967,-0.3330537498093123
420.0,4.0,0.5,0.6,0.2,2.4693458871691654,3,0.8598252958070293,23.166570284795146,0.702799301958154,0.010826077099727181,0.718875460235217,1.301760182015408,-0.3361534224276881,0.8636219027787417,0.8906451311269192,0.5822561577107339,0.6291438321613495,0.07703219573486439
420.0,4.0,0.5,0.6,0.4,2.4688319752586168,3,0.8598252958070293,23.166570284795146,0.702799301958154,0.010826077099727181,0.7183615483246685,1.530021172643388,-0.845819557189899,0.862446935213489,0.8906451311269192,0.5822561577107339,0.6291438321613495,0.07703219573486439
420.0,4.0,0.5,0.6,0.8,2.387494775510883,3,0.8598252958070293,23.166570284795146,0.702799301958154,0.010826077099727181,0.6370243485769345,2.5507996978817133,-4.130350959822714,0.860097000082984,0.8906451311269192,0.5822561577107339,0.6291438321613495,0.07703219573486439
420.0,4.0,0.5,0.8,0.2,2.442947584302276,3,0.846267771971999,42.10557025596365,0.018239745403217933,-24.841000546461572,0.7139778420578285,1.0902047405803588,0.06284701217563171,0.504547014038414,0.8827019702724483,0.9429579941435128,0.02733784274581441,0.4335271837889243
420.0,4.0,0.5,0.8,0.4,2.445942717111498,3,0.846267771971999,42.10557025596365,0.018239745403217933,-24.841000546461572,0.7169729748670504,1.2889577672243822,-0.3100013331691074,0.5038931035736641,0.8827019702724483,0.9429579941435128,0.02733784274581441,0.4335271837889243
420.0,4.0,0.5,0.8,0.8,2.365763712640124,3,0.846267771971999,42.10557025596365,0.018239745403217933,-24.841000546461572,0.6367939703956764,2.2005778097025748,-2.8182804196091036,0.5025852826441644,0.8827019702724483,0.9429579941435128,0.02733784274581441,0.4335271837889243
420.0,4.0,0.8,0.4,0.2,2.4599935034540357,3,0.8686779121469785,33.602972016635206,0.3747096596777738,24.322120101306332,0.6990071122419556,1.6666478506552955,-1.1901913276093024,1.3200563574871798,0.8923084790651016,0.5681607974086601,0.6468820008828767,-0.36857386572469
420.0,4.0,0.8,0.4,0.4,2.45323052186499,3,0.8686779121469785,33.602972016635206,0.3747096596777738,24.322120101306332,0.6922441306529097,1.934504499579688,-1.9507597461706663,1.318403965964944,0.8923084790651016,0.5681607974086601,0.6468820008828767,-0.36857386572469
420.0,4.0,0.8,0.4,0.8,2.3758492846773556,3,0.8686779121469785,33.602972016635206,0.3747096596777738,24.322120101306332,0.6148628934652755,3.090654124659074,-6.531737468435798,1.3150991829204726,0.8923084790651016,0.5681607974086601,0.6468820008828767,-0.36857386572469
420.0,4.0,0.8,0.6,0.2,2.460363391843276,3,0.8613101233528708,22.509516209170187,0.7194187401712968,4.588444901120905,0.7148455884528844,1.3581242285233253,-0.454364803293666,0.9388829214757759,0.884207680037521,0.545195331514075,0.6748516288986371,0.002975426114353173
420.0,4.0,0.8,0.6,0.4,2.459019266597119,3,0.8613101233528708,22.509516209170187,0.7194187401712968,4.588444901120905,0.7135014632067274,1.5921684716162168,-0.9988140854818828,0.9375941289283725,0.884207680037521,0.545195331514075,0.6748516288986371,0.002975426114353173
420.0,4.0,0.8,0.6,0.8,2.37832401854795,3,0.8613101233528708,22.509516209170187,0.7194187401712968,4.588444901120905,0.632806215157558,2.6333032952094864,-4.467592347798257,0.9350165438335651,0.884207680037521,0.545195331514075,0.6748516288986371,0.002975426114353173
420.0,4.0,0.8,0.8,0.2,2.437406655914468,3,0.8523592717470605,32.74418122434805,0.40626232215468727,-15.671250726276877,0.7119044544667125,1.158410169989276,-0.05808141252413712,0.6229347808570616,0.873142929700695,0.8233106211163373,0.25851091553164574,0.31572753146025945
420.0,4.0,0.8,0.8,0.4,2.4402358415067997,3,0.8523592717470605,32.74418122434805,0.40626232215468727,-15.671250726276877,0.7147336400590444,1.3665402031028964,-0.4724453600349803,0.6220377122964306,0.873142929700695,0.8233106211163373,0.25851091553164574,0.31572753146025945
420.0,4.0,0.8,0.8,0.8,2.360602912982789,3,0.8523592717470605,32.74418122434805,0.40626232215468727,-15.671250726276877,0.6351007115350337,2.3129265262346297,-3.2181113073935634,0.6202435751751693,0.873142929700695,0.8233106211163373,0.25851091553164574,0.31572753146025945
420.0,8.0,0.2,0.4,0.2,2.4643281326019095,3,0.8823458302231502,45.3237888955628,-0.1375716367259714,37.36782982276006,0.6813020081977913,1.6414530069951614,-1.1244732620171543,1.2007664966584464,0.900680294180968,0.5042200577755341,0.7218893874232769,-0.2805757389299661
420.0,8.0,0.2,0.4,0.4,2.471380290149649,3,0.8823458302231502,45.3237888955628,-0.1375716367259714,37.36782982276006,0.6883541657455311,1.9054367145411804,-1.862749977909246,1.1987622206884863,0.900680294180968,0.5042200577755341,0.7218893874232769,-0.2805757389299661
420.0,8.0,0.2,0.4,0.8,2.4017497293504992,3,0.8823458302231502,45.3237888955628,-0.1375716367259714,37.36782982276006,0.6187236049463812,3.044886374553053,-6.310322614676168,1.1947536687485665,0.900680294180968,0.5042200577755341,0.7218893874232769,-0.2805757389299661
420.0,8.0,0.2,0.6,0.2,2.461399007439684,3,0.8823682363126792,27.19400316485036,0.590482347936802,18.422479540214454,0.6798515409352237,1.3657107679692897,-0.47065847184579357,0.7249170456780478,0.8991792301917813,0.6728209979014009,0.5048048305337608,0.19636957281785528
420.0,8.0,0.2,0.6,0.4,2.4737247170512995,3,0.8823682363126792,27.19400316485036,0.590482347936802,18.422479540214454,0.6921772505468391,1.5991713230119668,-1.01643556299529,0.7232335759906187,0.8991792301917813,0.6728209979014009,0.5048048305337608,0.19636957281785528
420.0,8.0,0.2,0.6,0.8,2.405552057792946,3,0.8823682363126792,27.19400316485036,0.590482347936802,18.422479540214454,0.6240045912884855,2.6161772930788887,-4.39670533267825,0.7198666366157604,0.8991792301917813,0.6728209979014009,0.5048048305337608,0.19636957281785528
420.0,8.0,0.2,0.8,0.2,2.4106713658769143,3,0.849530353076283,36.515504251382694,0.26161826768300533,-11.18088147315007,0.6649414774022712,1.1919392156223918,-0.12021808320767402,0.2926976117688607,0.8961995353983601,1.178413685393622,-0.5190528400392005,0.6393122640993245
420.0,8.0,0.2,0.8,0.4,2.4172451806435014,3,0.849530353076283,36.515504251382694,0.26161826768300533,-11.18088147315007,0.6715152921688583,1.4006569211768327,-0.5468845615900466,0.29203201044739646,0.8961995353983601,1.178413685393622,-0.5190528400392005,0.6393122640993245
420.0,8.0,0.2,0.8,0.8,2.346109134350083,3,0.849530353076283,36.515504251382694,0.26161826768300533,-11.18088147315007,0.6003792458754398,2.2971997466006906,-3.160944099113304,0.29070080780446805,0.8961995353983601,1.178413685393622,-0.5190528400392005,0.6393122640993245
420.0,8.0,0.5,0.4,0.2,2.457976810259756,3,0.8798785597376148,46.42150181914924,-0.19334141238307478,38.25027403214361,0.6794157684699335,1.6611666574730544,-1.175809019726842,1.2280063859116988,0.8986824820522078,0.5207411299125646,0.7033658906632994,-0.307447029997408
420.0,8.0,0.5,0.4,0.4,2.46462798731716,3,0.8798785597376148,46.42150181914924,-0.19334141238307478,38.25027403214361,0.6860669455273377,1.9269368523027408,-1.9277185677667648,1.2259890995726128,0.8986824820522078,0.5207411299125646,0.7033658906632994,-0.307447029997408
420.0,8.0,0.5,0.4,0.8,2.3952781990297685,3,0.8798785597376148,46.42150181914924,-0.19334141238307478,38.25027403214361,0.6167171572399457,3.0728787758900675,-6.445351697949027,1.2219545268944412,0.8986824820522078,0.5207411299125646,0.7033658906632994,-0.307447029997408
420.0,8.0,0.5,0.6,0.2,2.4553417124010655,3,0.8821061352744813,29.796358888395993,0.5083537485822132,21.89541955617814,0.6782374629752987,1.398129024909995,-0.5413059863511887,0.7893407791195841,0.8949981141512854,0.616092159289797,0.5847891539502441,0.13017174483203242
420.0,8.0,0.5,0.6,0.4,2.46773960582077,3,0.8821061352744813,29.796358888395993,0.5083537485822132,21.89541955617814,0.6906353563950033,1.6347218652267597,-1.1070852402806795,0.7875706601413904,0.8949981141512854,0.616092159289797,0.5847891539502441,0.13017174483203242
420.0,8.0,0.5,0.6,0.8,2.3999050929014665,3,0.8821061352744813,29.796358888395993,0.5083537485822132,21.89541955617814,0.6228008434756996,2.6661896912095226,-4.605010772463556,0.784030422185003,0.8949981141512854,0.616092159289797,0.5847891539502441,0.13017174483203242
420.0,8.0,0.5,0.8,0.2,2.4226939180130675,3,0.8701090267250832,26.20992122539555,0.6195848797605232,-0.17316640255367133,0.6642014877262619,1.2504068059771498,-0.23281247267474936,0.41596931184422015,0.8883834035617225,1.0283323355073255,-0.1567627910762175,0.5132932053542104
420.0,8.0,0.5,0.8,0.4,2.4328652071555297,3,0.8701090267250832,26.20992122539555,0.6195848797605232,-0.17316640255367133,0.674372776868724,1.4653501366182655,-0.6930788328428588,0.41474499240268253,0.8883834035617225,1.0283323355073255,-0.1567627910762175,0.5132932053542104
420.0,8.0,0.5,0.8,0.8,2.364961346196578,3,0.8701090267250832,26.20992122539555,0.6195848797605232,-0.17316640255367133,0.6064689159097726,2.3954329935818826,-3.524414815964943,0.41229635351960736,0.8883834035617225,1.0283323355073255,-0.1567627910762175,0.5132932053542104
420.0,8.0,0.8,0.4,0.2,2.451643313960641,3,0.8773659912612912,47.39338035993715,-0.24383195865414975,39.02555872730402,0.6776388538481376,1.679365613087941,-1.2237444355586198,1.2526671537795662,0.8966384688512118,0.5378254279475767,0.68358286862728,-0.3316915940492868
420.0,8.0,0.8,0.4,0.4,2.4579337173798517,3,0.8773659912612912,47.39338035993715,-0.24383195865414975,39.02555872730402,0.6839292572673484,1.94680747056424,-1.9884113008302458,1.2506387959968734,0.8966384688512118,0.5378254279475767,0.68358286862728,-0.3316915940492868
420.0,8.0,0.8,0.4,0.8,2.388864393552198,3,0.8773659912612912,47.39338035993715,-0.24383195865414975,39.02555872730402,0.6148599334396949,3.098743976362718,-6.571218031669193,1.2465820804314875,0.8966384688512118,0.5378254279475767,0.68358286862728,-0.3316915940492868
420.0,8.0,0.8,0.6,0.2,2.4478439237867624,3,0.8799062712968057,32.17804340303497,0.4266159533669873,24.515074166526766,0.6769698746972601,1.4254930081530621,-0.602228840289573,0.8427437521943296,0.8909677777926969,0.5776804141623744,0.6349497815225555,0.07548368672267372
420.0,8.0,0.8,0.6,0.4,2.460092138006563,3,0.8799062712968057,32.17804340303497,0.4266159533669873,24.515074166526766,0.6892180889170604,1.6647620075866973,-1.1852376472688997,0.8409187230802335,0.8909677777926969,0.5776804141623744,0.6349497815225555,0.07548368672267372
420.0,8.0,0.8,0.6,0.8,2.392425551618979,3,0.8799062712968057,32.17804340303497,0.4266159533669873,24.515074166526766,0.6215515025294769,2.7082296410313513,-4.783161704790535,0.8372686648520417,0.8909677777926969,0.5776804141623744,0.6349497815225555,0.07548368672267372
420.0,8.0,0.8,0.8,0.2,2.4199256277511676,3,0.8748721006609544,23.622990675100596,0.6909732346307771,6.717928259730484,0.663331414245661,1.288352333473868,-0.3087709860261445,0.5055847544893896,0.8817221128445524,0.9247327763169243,0.06457315724158119,0.4205921488921207
420.0,8.0,0.8,0.8,0.4,2.4319047752965903,3,0.8748721006609544,23.622990675100596,0.6909732346307771,6.717928259730484,0.6753105617910837,1.507547149078908,-0.7919924241734937,0.5041081093703037,0.8817221128445524,0.9247327763169243,0.06457315724158119,0.4205921488921207
420.0,8.0,0.8,0.8,0.8,2.365567739129286,3,0.8748721006609544,23.622990675100596,0.6909732346307771,6.717928259730484,0.6089735256237794,2.4601057842732454,-3.7720163837577747,0.5011548191321324,0.8817221128445524,0.9247327763169243,0.06457315724158119,0.4205921488921207
840.0,2.0,0.2,0.4,0.2,2.2810646784345305,3,0.714337268081492,348.38655985179014,-66.21235672456413,346.68485487597167,0.6668405449247675,1.5876115175385004,-0.9873888256427856,1.276907320969676,0.8998868654282708,0.5154013776732078,0.7094181554962071,-0.30049432140490967
840.0,2.0,0.2,0.4,0.4,2.267844296482993,3,0.714337268081492,348.38655985179014,-66.21235672456413,346.68485487597167,0.6536201629732303,1.83387260831302,-1.6517506821215053,1.2756470891479847,0.8998868654282708,0.5154013776732078,0.7094181554962071,-0.30049432140490967
840.0,2.0,0.2,0.4,0.8,2.1991140907442426,3,0.714337268081492,348.38655985179014,-66.21235672456413,346.68485487597167,0.5848899572344798,2.9354021033485838,-5.79406291116394,1.273126625504604,0.8998868654282708,0.5154013776732078,0.7094181554962071,-0.30049432140490967
840.0,2.0,0.2,0.6,0.2,2.3126008597648724,3,0.702577548291001,278.73530754598573,-42.02395276263952,274.06450273786305,0.7116147994994176,1.1514473904685143,-0.04540015842829859,0.8097339572402507,0.8984085119744539,0.6383800974353884,0.5542041683104253,0.15458322841180452
840.0,2.0,0.2,0.6,0.4,2.293706087577902,3,0.702577548291001,278.73530754598573,-42.02395276263952,274.06450273786305,0.692720027312447,1.329079570829875,-0.39282427372079787,0.8089228592588865,0.8984085119744539,0.6383800974353884,0.5542041683104253,0.15458322841180452
840.0,2.0,0.2,0.6,0.8,2.212989276154102,3,0.702577548291001,278.73530754598573,-42.02395276263952,274.06450273786305,0.612003215888647,2.2411778593909255,-2.9604725602002824,0.8073006632961585,0.8984085119744539,0.6383800974353884,0.5542041683104253,0.15458322841180452
840.0,2.0,0.2,0.8,0.2,2.3281603097709596,3,0.6904616926334117,209.69996114423148,-23.35134978806091,197.50298043368176,0.7413035233029182,0.8452131698584073,0.43671670369771265,0.3772836141544807,0.8963950938346298,1.106529644340123,-0.33937883736331376,0.5773590904942605
840.0,2.0,0.2,0.8,0.4,2.310787780127832,3,0.6904616926334117,209.69996114423148,-23.35134978806091,197.50298043368176,0.7239309936597906,0.9439544291419374,0.29741897082548574,0.3768738963582275,0.8963950938346298,1.106529644340123,-0.33937883736331376,0.5773590904942605
840.0,2.0,0.2,0.8,0.8,2.2227952896791687,3,0.6904616926334117,209.69996114423148,-23.35134978806091,197.50298043368176,0.6359385032111271,1.6579695290833079,-1.1674418320384348,0.37605446076572135,0.8963950938346298,1.106529644340123,-0.33937883736331376,0.5773590904942605
840.0,2.0,0.5,0.4,0.2,2.281653525769747,3,0.7235155505211265,355.85606259836754,-69.12535573039084,354.3627421418327,0.6615025724019218,1.6402134239119677,-1.1212657784717446,1.329656616308922,0.8966354028466986,0.5502677753299362,0.6687731861960848,-0.3514715542255062
840.0,2.0,0.5,0.4,0.4,2.2693239241125425,3,0.7235155505211265,355.85606259836754,-69.12535573039084,354.3627421418327,0.6491729707447174,1.8937075356680637,-1.827614347112139,1.328330885670397,0.8966354028466986,0.5502677753299362,0.6687731861960848,-0.3514715542255062
840.0,2.0,0.5,0.4,0.8,2.2019677315783674,3,0.7235155505211265,355.85606259836754,-69.12535573039084,354.3627421418327,0.5818167782105425,3.0160938404663473,-6.172723031656331,1.3256794243933467,0.8966354028466986,0.5502677753299362,0.6687731861960848,-0.3514715542255062
840.0,2.0,0.5,0.6,0.2,2.3138095429905396,3,0.7185783987327353,296.1183135465122,-47.55756203663452,292.66794065893316,0.7023479735398864,1.251058005151275,-0.23409687948851254,0.9241615046319442,0.8928831707179181,0.5606151451749405,0.6561991244698577,0.0436547459715849
840.0,2.0,0.5,0.6,0.4,2.2953276510297878,3,0.7185783987327353,296.1183135465122,-47.55756203663452,292.66794065893316,0.6838660815791344,1.4466035818942806,-0.6500360547582751,0.92321160766556,0.8928831707179181,0.5606151451749405,0.6561991244698577,0.0436547459715849
840.0,2.0,0.5,0.6,0.8,2.216865293473694,3,0.7185783987327353,296.1183135465122,-47.55756203663452,292.66794065893316,0.6054037240230407,2.4057757941001476,-3.5635694440086434,0.9213118137327919,0.8928831707179181,0.5606151451749405,0.6561991244698577,0.0436547459715849
840.0,2.0,0.5,0.8,0.2,2.334644555270308,3,0.7148127568689849,240.4721889387452,-31.022560314883073,232.94664259946757,0.7317157940888217,0.9617696467064919,0.270649147009391,0.5699535788857021,0.8881160043125013,0.8957866753398168,0.12221830044100046,0.3899884888175945
840.0,2.0,0.5,0.8,0.4,2.314985061851208,3,0.7148127568689849,240.4721889387452,-31.022560314883073,232.94664259946757,0.7120563006697215,1.0986413203237293,0.048286521958562534,0.569319099297388,0.8881160043125013,0.8957866753398168,0.12221830044100046,0.3899884888175945
840.0,2.0,0.5,0.8,0.8,2.228788159990316,3,0.7148127568689849,240.4721889387452,-31.022560314883073,232.94664259946757,0.6258593988088299,1.9060947143832478,-1.864727492317202,0.56805014012076,0.8881160043125013,0.8957866753398168,0.12221830044100046,0.3899884888175945
840.0,2.0,0.8,0.4,0.2,2.281156030102047,3,0.7310249232002978,362.16522343631163,-71.633977907267,360.81887917453105,0.6568121026431153,1.6854049906233664,-1.2397673680234416,1.374504994861459,0.893319004258634,0.5852448525573252,0.6253268848436927,-0.394833143653909
840.0,2.0,0.8,0.4,0.4,2.2696599731027707,3,0.7310249232002978,362.16522343631163,-71.633977907267,360.81887917453105,0.6453160456438389,1.9449993741717406,-1.9828629077801523,1.3731249311582947,0.893319004258634,0.5852448525573252,0.6253268848436927,-0.394833143653909
840.0,2.0,0.8,0.4,0.8,2.203519888999156,3,0.7310249232002978,362.16522343631163,-71.633977907267,360.81887917453105,0.5791759615402242,3.0851224250308866,-6.504800759982955,1.3703648037519667,0.893319004258634,0.5852448525573252,0.6253268848436927,-0.394833143653909
840.0,2.0,0.8,0.6,0.2,2.3118506562413197,3,0.7301798722792382,309.510149426605,-52.04886896509507,306.7936187349283,0.6942478912077005,1.3326998925583937,-0.40042252406961487,1.013506399233391,0.8874228927543809,0.5241451919997223,0.6994750464462615,-0.043000024492206426
840.0,2.0,0.8,0.6,0.4,2.2940936107276277,3,0.7301798722792382,309.510149426605,-52.04886896509507,306.7936187349283,0.6764908456940086,1.5416322402974016,-0.8739410731248884,1.0124515290147513,0.8874228927543809,0.5241451919997223,0.6994750464462615,-0.043000024492206426
840.0,2.0,0.8,0.6,0.8,2.217667448619255,3,0.7301798722792382,309.510149426605,-52.04886896509507,306.7936187349283,0.600064683585636,2.536907612470083,-4.0746216165149525,1.0103417885774724,0.8874228927543809,0.5241451919997223,0.6994750464462615,-0.043000024492206426
840.0,2.0,0.8,0.8,0.2,2.3325813493582936,3,0.7302985006523919,262.3362908922331,-37.110363118365065,257.04470728294217,0.7219117556461349,1.0658635374523535,0.10422781501802114,0.7084540608617496,0.8803710930597666,0.7628196112436814,0.3634668510362534,0.2552541793772376
840.0,2.0,0.8,0.8,0.4,2.312415669148124,3,0.7302985006523919,262.3362908922331,-37.110363118365065,257.04470728294217,0.7017460754359653,1.227222071432619,-0.18751929991792338,0.7076627960735936,0.8803710930597666,0.7628196112436814,0.3634668510362534,0.2552541793772376
840.0,2.0,0.8,0.8,0.8,2.2284682019640094,3,0.7302985006523919,262.3362908922331,-37.110363118365065,257.04470728294217,0.6177986082518508,2.095693684943373,-2.462979903593425,0.7060802664972824,0.8803710930597666,0.7628196112436814,0.3634668510362534,0.2552541793772376
840.0,4.0,0.2,0.4,0.2,2.407683703973286,3,0.7993995296681362,407.1428189824725,-90.79518419452013,406.2607207665666,0.7080286271090177,1.5531274474031254,-0.9019914107627687,1.2523164438000631,0.9002555471961321,0.5071869980331842,0.7186068317055676,-0.2851381752512315
840.0,4.0,0.2,0.4,0.4,2.3904769445280825,3,0.7993995296681362,407.1428189824725,-90.79518419452013,406.2607207665666,0.6908218676638144,1.804171080104976,-1.5665503932566054,1.2510531679884989,0.9002555471961321,0.5071869980331842,0.7186068317055676,-0.2851381752512315
840.0,4.0,0.2,0.4,0.8,2.3099303120438943,3,0.7993995296681362,407.1428189824725,-90.79518419452013,406.2607207665666,0.610275235179626,2.915445597666282,-5.701997254448118,1.2485266163653705,0.9002555471961321,0.5071869980331842,0.7186068317055676,-0.2851381752512315
840.0,4.0,0.2,0.6,0.2,2.4184992277315884,3,0.7739767493849485,362.12098396990524,-71.61623411541892,359.6379435053258,0.7454574332911699,1.1088697142312305,0.030483050616080698,0.7637783483861508,0.89906504505547,0.6698575117351305,0.5091574657156908,0.19063543411022874
840.0,4.0,0.2,0.6,0.4,2.4026246487107694,3,0.7739767493849485,362.12098396990524,-71.61623411541892,359.6379435053258,0.7295828542703509,1.2991694780766405,-0.3308404109459526,0.7630901841368886,0.89906504505547,0.6698575117351305,0.5091574657156908,0.19063543411022874
840.0,4.0,0.2,0.6,0.8,2.312551235216149,3,0.7739767493849485,362.12098396990524,-71.61623411541892,359.6379435053258,0.6395094407757299,2.234417270997786,-2.9366148010514297,0.7617138556383645,0.89906504505547,0.6698575117351305,0.5091574657156908,0.19063543411022874
840.0,4.0,0.2,0.8,0.2,2.394748994332107,3,0.7422304822693304,311.0576657912419,-52.58067203148093,304.119422598098,0.7549994631288349,0.8093308139099866,0.48352831913808103,0.3007382183253547,0.8975190489339415,1.1863608415625835,-0.539610743010758,0.6442707693539899
840.0,4.0,0.2,0.8,0.4,2.3858908597148973,3,0.7422304822693304,311.0576657912419,-52.58067203148093,304.119422598098,0.7461413285116251,0.9257579888729421,0.32424495169227585,0.3006239307408943,0.8975190489339415,1.1863608415625835,-0.539610743010758,0.6442707693539899
840.0,4.0,0.2,0.8,0.8,2.294770209908383,3,0.7422304822693304,311.0576657912419,-52.58067203148093,304.119422598098,0.6550206787051112,1.664934956894925,-1.185691712137292,0.30039535557197355,0.8975190489339415,1.1863608415625835,-0.539610743010758,0.6442707693539899
840.0,4.0,0.5,0.4,0.2,2.405944442925124,3,0.8044000814950275,410.01437766159745,-92.09460448571603,409.190154201584,0.703954362174254,1.5872311679997846,-0.9864366885895284,1.2865248450803841,0.8975899992558426,0.5285467976154855,0.6944064259976472,-0.3181714904194361
840.0,4.0,0.5,0.4,0.4,2.389022115984451,3,0.8044000814950275,410.01437766159745,-92.09460448571603,409.190154201584,0.6870320352335809,1.8423567341957638,-1.6763432604136757,1.2852112530224435,0.8975899992558426,0.5285467976154855,0.6944064259976472,-0.3181714904194361
840.0,4.0,0.5,0.4,0.8,2.3094993138849147,3,0.8044000814950275,410.01437766159745,-92.09460448571603,409.190154201584,0.6075092331340447,2.9656859325488747,-5.934971428007507,1.2825840689065633,0.8975899992558426,0.5285467976154855,0.6944064259976472,-0.3181714904194361
